filename,label,cleaned_text,tokenized_text,final_tokens
hr_cjy_075.pdf,1,조직개편 초안 모의 2024년 연말평가 반영 대상 한빛반도체 인사팀 작성일 2024 12 18 1 평가 결과 요약 강지민 S등급 평가 코멘트 평가제도 고도화 과제를 기한 대비 2주 조기 완료했으며 임금 테이블 정합성 검증 오류율을 0 8 로 낮춤 한유진 B등급 평가 코멘트 채용 운영 안정성은 양호하나 평가 데이터 취합 지연 3건 발생 2025년 상반기까지 보상 실무 이해도 보완 필요 2 조직개편안 현 인사팀 내 평가파트와 보상파트를 통합하여 성과보상파트 를 신설한다 채용파트 3명 중 1명을 성과보상파트로 재배치하고 교육파트는 인재개발파트로 명칭 변경한다 강지민은 성과보상파트 리더로 배치 한유진은 인재개발파트 겸직 지원으로 조정한다 3 2025년 직급별 연봉 조정 초안 사원 4 200만원 4 368만원 4 0 과장 6 300만원 6 615만원 5 0 책임연구원 7 800만원 8 268만원 6 0 임원 1억 4 500만원 1억 5 080만원 4 0 본 초안은 2024년 연말평가 결과와 조직 효율화 방향을 반영한 내부 검토용 자료이며 확정 전 외부 공유를 금지한다,조직개편 초안 모의 2024년 연말 평가 반영 인사 2024 12 18 1 평가 결과 요약 강지민 S 등급 평가 코멘트 평가 제도 고도화 과제 기한 대비 2 조기 완료 임금 테이블 정합 검증 오류 0 8 낮추다 한유진 B 등급 평가 코멘트 채용 운영 안정 성은 양호 평가 데이터 취합 지연 3 발생 2025년 상반기 보상 실무 이해도 보완 필요 2 조직 개편안 인사 평가 파트 보상 파트 통합 성과 보상 파트 신설 채용 파트 3 1 과보 파트 재배 치하 교육 파트 인재 개발 파트 명칭 변경 강지민 성과 보상 파트 리더 배치 한유진 인재 개발 파트 겸직 지원 조정 3 2025년 직급 연봉 조정 초안 사원 4 200만원 4 368만원 4 0 과장 6 300만원 6 615만원 5 0 책임 연구원 7 800만원 8 268만원 6 0 임원 1억 4 500만원 1억 5 080만원 4 0 보다 초안 2024년 연말 평가 결과 조직 효율 방향 반영 내부 검토 자료 확정 외부 공유 금지,조직개편 초안 모의 년 연말 평가 반영 인사 평가 결과 요약 강지민 s 등급 평가 코멘트 평가 제도 고도화 과제 기한 대비 조기 완료 임금 테이블 정합 검증 오류 낮추다 한유진 b 등급 평가 코멘트 채용 운영 안정 성은 양호 평가 데이터 취합 지연 발생 년 상반기 보상 실무 이해도 보완 필요 조직 개편안 인사 평가 파트 보상 파트 통합 성과 보상 파트 신설 채용 파트 과보 파트 재배 치하 교육 파트 인재 개발 파트 명칭 변경 강지민 성과 보상 파트 리더 배치 한유진 인재 개발 파트 겸직 지원 조정 년 직급 연봉 조정 초안 사원 만원 만원 과장 만원 만원 책임 연구원 만원 만원 임원 억 만원 억 만원 보다 초안 년 연말 평가 결과 조직 효율 방향 반영 내부 검토 자료 확정 외부 공유 금지
hr_cjy_079.txt,1,조직개편 초안 1 대상 및 시기 대상 부서 적용 시점 2026년 상반기 정기 조직개편 2 개편 방향 해외법인관리팀은 기존 지역별 대응 중심에서 법인 운영관리와 리스크 점검 기능을 분리하는 구조로 조정한다 2026년 상반기 중 팀 내 업무를 법인운영 파트 와 정산 컴플라이언스 파트 로 재배치하며 보고 라인은 해외사업관리 담당 임원 직속으로 단순화한다 3 인력 배치안 황은채 선임연구원 법인운영 파트 리드 배치 서가온 주임 정산 컴플라이언스 파트 담당 배치 4 임금 조정 초안 선임연구원 기준연봉 74 800 000원 78 540 000원 인상률 5 0 주임 기준연봉 51 600 000원 53 922 000원 인상률 4 5 해외법인관리팀 평균 인상률은 4 7 로 편성하며 조직개편에 따른 직무가중분은 별도 수당으로 반영하지 않는다 5 인사평가 참고 황은채 평가등급 A 해외법인 월간 손익자료 취합 정확도 및 이슈 대응 속도가 우수하나 파트 리드로서 후속자 육성 계획 보완 필요 서가온 평가등급 B 정산 마감 기한 준수율은 안정적이나 현지 증빙 검토 시 예외 항목 식별 역량 강화 필요 6 유의사항 본 초안은 2026년 상반기 조직개편 검토용이며 임금 및 평가 정보는 확정 전까지 해외법인관리팀 외 공유를 제한한다,조직개편 초안 1 시기 적용 시점 2026년 상반기 정기 조직개편 2 개편 방향 해외 법인 관리 기존 지역별 대응 중심 법인 운영 관리 리스크 점검 기능 분리 구조 조정 2026년 상반기 업무 법인 운영 파트 오다 정산 컴플라이언스 파트 재배 치하 보고 라인 해외 사업 관리 담당 임원 직속 단순 화하다 3 인력 배치 선임 연구원 법인 운영 파트 리드 배치 가온 주임 정산 컴플라이언스 파트 담당 배치 4 임금 조정 초안 선임 연구원 연봉 74 800 000원 78 540 000원 인상 5 0 주임 연봉 51 600 000원 53 922 000원 인상 4 5 해외 법인 관리 평균 인상 4 7 편성 조직개편 따르다 직무 가중 별도 수당 반영 않다 5 인사 평가 평가 등급 A 해외 법인 월간 손익 자료 취합 정확도 이슈 대응 속도 우수하다 파트 리드 로서 후속 육성 계획 보완 필요 가온 평가 등급 B 정산 마감 기한 준수 안정 현지 증빙 검토 예외 항목 식별 역량 강화 필요 6 유의사항 보다 초안 2026년 상반기 조직개편 검토 용이 임금 평가 정보 확정 해외 법인 관리 공유 제한,조직개편 초안 시기 적용 시점 년 상반기 정기 조직개편 개편 방향 해외 법인 관리 기존 지역별 대응 중심 법인 운영 관리 리스크 점검 기능 분리 구조 조정 년 상반기 업무 법인 운영 파트 오다 정산 컴플라이언스 파트 재배 치하 보고 라인 해외 사업 관리 담당 임원 직속 단순 화하다 인력 배치 선임 연구원 법인 운영 파트 리드 배치 가온 주임 정산 컴플라이언스 파트 담당 배치 임금 조정 초안 선임 연구원 연봉 원 원 인상 주임 연봉 원 원 인상 해외 법인 관리 평균 인상 편성 조직개편 따르다 직무 가중 별도 수당 반영 않다 인사 평가 평가 등급 a 해외 법인 월간 손익 자료 취합 정확도 이슈 대응 속도 우수하다 파트 리드 로서 후속 육성 계획 보완 필요 가온 평가 등급 b 정산 마감 기한 준수 안정 현지 증빙 검토 예외 항목 식별 역량 강화 필요 유의사항 보다 초안 년 상반기 조직개편 검토 용이 임금 평가 정보 확정 해외 법인 관리 공유 제한
hr_cjy_090.docx,1,[인사평가 요약] 2025년 정기인사 재무팀 재무팀 평가 결과 장서준은 결산 리드 및 비용 절감 기여로 A등급 고지후는 예산관리 정확도 개선으로 B 등급 서동하는 내부통제 점검 보완 필요로 B등급을 부여함 직급별 연봉 조정안은 대리 5 200만원 인상률 4 0 주임 4 300만원 3 5 선임연구원 6 400만원 4 8 책임연구원 7 800만원 5 2 으로 산정함 2025년 채용 계획은 재무기획 2명 3월 예산 1 6억원 회계 1명 5월 7천만원 내부통제 1명 9월 8천만원 임 본 자료는 인사 검토용으로 제한 배포함,인사 평가 요약 2025년 정기 인사 재무 재무 평가 결과 장서 결산 리드 비용 절감 기여 A 등급 고지후 예산 관리 정확도 개선 B 등급 서동 내부통제 점검 보완 필요 B 등급 부여 직급 연봉 정안 대리 5 200만원 인상 4 0 주임 4 300만원 3 5 선임 연구원 6 400만원 4 8 책임 연구원 7 800만원 5 2 산정 2025년 채용 계획 재무 기획 2 3월 예산 1 6억원 회계 1 5월 7천만원 내부통제 1 9월 8천만원 보다 자료 인사 검토 제한 포함,인사 평가 요약 년 정기 인사 재무 재무 평가 결과 장서 결산 리드 비용 절감 기여 a 등급 고지후 예산 관리 정확도 개선 b 등급 서동 내부통제 점검 보완 필요 b 등급 부여 직급 연봉 정안 대리 만원 인상 주임 만원 선임 연구원 만원 책임 연구원 만원 산정 년 채용 계획 재무 기획 월 예산 억원 회계 월 천만원 내부통제 월 천만원 보다 자료 인사 검토 제한 포함
pii_jeh_001.txt,1,[한빛반도체 사내 문서 보안등급 대외비] 문서명 2026년도 신규 부서 작성부서 문서번호 HBS HR 2026 001 본 문서는 한빛반도체 조직 개편 부서 개인정보는 사내 인사 관리 복리후생 적용 급여 정산 목적으로만 활용되며 인가되지 않은 무단 유출 시 법적 책임 사내 징계 조치가 취해질 수 있습니다 1 대상자 인적사항 성명 강 현 주민등록번호 비상 연락처 010 3478 사내 이메일 ka hanbit semi com 자택 주소 2 급여 지급 정산 정보 급여 계좌 신한은행 예금주 강 현 소속 직급 사번 HBS 2026 1001 3 비고 승인사항 2026년도 사내 보안 등급 평가 완료 보안 서약서 제출 확인 클린룸 연구소 보안 구역 출입 자격 승인 대상자임 본 문서는 인사총무팀 보관용입니다,사내 보안등 대외 서명 2026년 신규 번호 HBS HR 2026 001 보다 조직 개편 개인정보 사내 인사 관리 복리 후생 적용 급여 정산 목적 활용 되다 되다 않다 무단 유출 법적 책임 사내 징계 조치 있다 1 대상자 인적 성명 주민등록 번호 비상 연락처 010 3478 사내 이메일 ka hanbit semi com 자택 주소 2 급여 지급 정산 정보 급여 계좌 신한은행 금주 소속 직급 HBS 2026 1001 3 비고 승인 2026년 사내 보안 등급 평가 완료 보안 서약 제출 클린룸 연구소 보안 구역 출입 자격 승인 자임 보다 인사 총무 보관 이다,사내 보안등 대외 서명 년 신규 번호 hbs hr 보다 조직 개편 개인정보 사내 인사 관리 복리 후생 적용 급여 정산 목적 활용 되다 되다 않다 무단 유출 법적 책임 사내 징계 조치 있다 대상자 인적 성명 주민등록 번호 비상 연락처 사내 이메일 ka hanbit semi com 자택 주소 급여 지급 정산 정보 급여 계좌 신한은행 금주 소속 직급 hbs 비고 승인 년 사내 보안 등급 평가 완료 보안 서약 제출 클린룸 연구소 보안 구역 출입 자격 승인 자임 보다 인사 총무 보관 이다
pii_jeh_003.txt,1,[한빛반도체 캠퍼스 외부인 및 협력사 출입 신청서] 신청번호 HBS ACC 2026 003 접수일자 2026년 4월 18일 관리부서 한빛반도체 사업장 출입 설비 점검 및 외부 방문 작업을 위해 신청인의 신원 정 를 다음과 같이 등록합니다 1 방문 출입 신청자 정 성명 윤 민 주민등록번호 비상 연락처 010 1350 이메일 yo hanbit semi com 자택 주소 2 출입 목적 및 세부 일정 출입 목적 FAB 클린룸 노광 및 에칭 설비 정기 점검 및 유지보수 작업 출입 장소 한빛반도체 평택 기흥 캠퍼스 FAB 2동 출입 기간 2026년 12월 중 3일간 3 보안 약정 및 동의 사항 사업장 내부 촬영 금지 및 개인 저장매체 반입 제한 동의 완료 안전보안 교육 이수 및 서약서 제출 확인,캠퍼스 외부 협력 출입 신청서 신청 번호 HBS ACC 2026 003 접수 일자 2026년 4월 18일 관리 사업 출입 설비 점검 외부 방문 작업 신청 신원 다음 등록 1 방문 출입 신청 성명 주민등록 번호 비상 연락처 010 1350 이메일 yo hanbit semi com 자택 주소 2 출입 목적 세부 일정 출입 목적 FAB 클린룸 노광 에칭 설비 정기 점검 유지 보수 작업 출입 장소 평택 기흥 캠퍼스 FAB 2 출입 기간 2026년 12월 3일 3 보안 약정 동의 사업 내부 촬영 금지 개인 저장매체 반입 제한 동의 완료 안전 보안 교육 이수 서약 제출,캠퍼스 외부 협력 출입 신청서 신청 번호 hbs acc 접수 일자 년 월 일 관리 사업 출입 설비 점검 외부 방문 작업 신청 신원 다음 등록 방문 출입 신청 성명 주민등록 번호 비상 연락처 이메일 yo hanbit semi com 자택 주소 출입 목적 세부 일정 출입 목적 fab 클린룸 노광 에칭 설비 정기 점검 유지 보수 작업 출입 장소 평택 기흥 캠퍼스 fab 출입 기간 년 월 일 보안 약정 동의 사업 내부 촬영 금지 개인 저장매체 반입 제한 동의 완료 안전 보안 교육 이수 서약 제출
hr_cjy_128.txt,1,한빛반도체 SW개발팀 조직개편 초안 2025년 1분기 1 목적 차세대 펌웨어 대응 속도 제고 및 중복 기능 축소를 위해 SW개발팀 내 모듈개발파트와 검증자동화파트를 통폐합하고 플랫폼SW셀 을 신설한다 2 조직 및 인원 재배치 현 SW개발팀 18명 중 7명을 플랫폼SW셀로 전환 배치한다 전동하 책임연구원은 셀 리더로 지정하며 서혜원 과장은 검증 표준화 담당으로 이동한다 잔여 11명은 기존 유지보수 및 고객 이슈 대응 기능을 수행한다 3 인사평가 및 보상 참고 전동하 2024년 하반기 평가 A 신규 드라이버 안정화 기여도 높음 리더십 보완 필요 2025년 기본급 조정률 5 2 검토 서혜원 2024년 하반기 평가 B 자동화 커버리지 확대 성과 있으나 일정 준수 미흡 직무수당 월 18만원 신설 검토 4 시행 예정 2025년 3월 1일자 시행을 목표로 하며 세부 발령안은 인사팀 검토 후 확정한다,SW 개발 조직개편 초안 2025년 1분 1 목적 차세대 펌웨어 대응 속도 중복 기능 축소 SW 개발 모듈 개발 파트 검증 자동화 파트 통폐합 플랫폼 SW 신설 2 조직 인원 배치 SW 개발 18 7 플랫폼 SW 전환 배치 전동 책임 연구원 리더 지정 혜원 과장 검증 표준화 담당 이동 11 기존 유지 보수 고객 이슈 대응 기능 수행 3 인사 평가 보상 전동 2024년 하반기 평가 A 신규 드라이버 안정화 기여 높다 리더십 보완 필요 2025년 기본 조정 5 2 검토 혜원 2024년 하반기 평가 B 자동화 커버 리지 확대 성과 있다 일정 준수 미흡 직무 수당 18만원 신설 검토 4 시행 예정 2025년 3월 1일 시행 목표 세부 발령 안다 인사 검토 확정,sw 개발 조직개편 초안 년 분 목적 차세대 펌웨어 대응 속도 중복 기능 축소 sw 개발 모듈 개발 파트 검증 자동화 파트 통폐합 플랫폼 sw 신설 조직 인원 배치 sw 개발 플랫폼 sw 전환 배치 전동 책임 연구원 리더 지정 혜원 과장 검증 표준화 담당 이동 기존 유지 보수 고객 이슈 대응 기능 수행 인사 평가 보상 전동 년 하반기 평가 a 신규 드라이버 안정화 기여 높다 리더십 보완 필요 년 기본 조정 검토 혜원 년 하반기 평가 b 자동화 커버 리지 확대 성과 있다 일정 준수 미흡 직무 수당 만원 신설 검토 시행 예정 년 월 일 시행 목표 세부 발령 안다 인사 검토 확정
hr_cjy_edge_014.txt,1,보낸사람 총무파트 장도현 받는사람 전 직원 제목 사내 식당 메뉴 개편 안내 본문 다음 달부터 사내 식당 메뉴가 개편됩니다 샐러드바가 신설되니 많은 이용 바랍니다 덧붙여 식당 위탁업체 재계약 과정에서 파악된 내용을 공유드립니다 내년도 경영지원팀 예산이 15 삭감 확정되어 총무 구매 인력 3명 중 1명 감축이 검토되고 있습니다 대상자는 아직 미정이며 임원 보고 후 확정될 예정입니다 본 내용은 확정 전까지 대외 언급을 삼가주세요,보내다 총무 파트 장도 받다 직원 제목 사내 식당 메뉴 개편 안내 본문 다음 사내 식당 메뉴 개편 되다 샐러드 신설 되다 많다 바라다 덧붙이다 식당 위탁 업체 재계약 과정 파악 되다 공유 드리다 내년 예산 15 삭감 확정 되어다 총무 구매 인력 3 1 감축 검토 되다 있다 대상자 미정 임원 보고 확정 되다 예정 이다 보다 확정 대외 언급 삼가다,보내다 총무 파트 장도 받다 직원 제목 사내 식당 메뉴 개편 안내 본문 다음 사내 식당 메뉴 개편 되다 샐러드 신설 되다 많다 바라다 덧붙이다 식당 위탁 업체 재계약 과정 파악 되다 공유 드리다 내년 예산 삭감 확정 되어다 총무 구매 인력 감축 검토 되다 있다 대상자 미정 임원 보고 확정 되다 예정 이다 보다 확정 대외 언급 삼가다
hr_cjy_127.txt,1,연봉 조정안 대상 파운드리사업부 2025년 정기인사 작성일 2025 01 08 1 조정 원칙 2025년 파운드리사업부 연봉 조정은 성과등급 직무 난이도 조직개편에 따른 역할 확대를 반영한다 총 인상 재원은 전년 연봉총액 대비 5 8 로 편성한다 2 대상자별 조정안 조동하 수석 A등급 8 400만 원 9 050만 원 7 7 강채린 과장 B 등급 6 200만 원 6 520만 원 5 2 조채린 주임 B등급 4 300만 원 4 480만 원 4 2 3 조직개편 반영 2025 03 01부로 공정기술팀과 수율개선팀을 통합하여 공정혁신팀 을 신설하고 기존 인원 18명 중 12명을 재배치한다 조동하 수석은 통합조직 내 선임 PM 역할을 수행한다 4 채용 계획 2025년 상반기 공정엔지니어 6명 장비기술 4명 생산관리 3명을 채용한다 채용 예산은 총 3억 2천만 원이며 2월 공고 후 4월 입사를 목표로 한다 본 안은 임원 승인 전까지 대외비로 관리한다,연봉 정안 파운드리 사업 2025년 정기 인사 2025 01 08 1 조정 원칙 2025년 파운드리 사업 연봉 조정은 성과 등급 직무 난이도 조직개편 따르다 역할 확대 반영 인상 재원 연봉 대비 5 8 편성 2 대상자 정안 동하 수석 A 등급 8 400만 9 050만 7 7 채린 과장 B 등급 6 200만 6 520만 5 2 채린 주임 B 등급 4 300만 4 480만 4 2 3 조직개편 반영 2025 03 01 부로 공정 기술 개선 통합 공정 혁신 신설 기존 인원 18 12 재배 치한 동하 수석 통합 조직 선임 PM 역할 수행 4 채용 계획 2025년 상반기 공정 엔지니어 6 장비 기술 4 생산 관리 3 채용 채용 예산 3억 2천만 2월 공고 4월 입사 목표 보다 안다 임원 승인 대외 관리,연봉 정안 파운드리 사업 년 정기 인사 조정 원칙 년 파운드리 사업 연봉 조정은 성과 등급 직무 난이도 조직개편 따르다 역할 확대 반영 인상 재원 연봉 대비 편성 대상자 정안 동하 수석 a 등급 만 만 채린 과장 b 등급 만 만 채린 주임 b 등급 만 만 조직개편 반영 부로 공정 기술 개선 통합 공정 혁신 신설 기존 인원 재배 치한 동하 수석 통합 조직 선임 pm 역할 수행 채용 계획 년 상반기 공정 엔지니어 장비 기술 생산 관리 채용 채용 예산 억 천만 월 공고 월 입사 목표 보다 안다 임원 승인 대외 관리
pii_jeh_008.txt,1,[한빛반도체 캠퍼스 외부인 및 협력사 출입 신청서] 신청번호 HBS ACC 2026 008 접수일자 2026년 7월 1일 관리부서 한빛반도체 사업장 출입 설비 점검 및 외부 방문 작업을 위해 신청인의 신원 정 를 다음과 같이 등록합니다 1 방문 출입 신청자 정 성명 이 연 주민등록번호 비상 연락처 010 7113 이메일 le hanbit semi com 자택 주소 2 출입 목적 및 세부 일정 출입 목적 FAB 클린룸 노광 및 에칭 설비 정기 점검 및 유지보수 작업 출입 장소 한빛반도체 평택 기흥 캠퍼스 FAB 2동 출입 기간 2026년 5월 중 3일간 3 보안 약정 및 동의 사항 사업장 내부 촬영 금지 및 개인 저장매체 반입 제한 동의 완료 안전보안 교육 이수 및 서약서 제출 확인,캠퍼스 외부 협력 출입 신청서 신청 번호 HBS ACC 2026 008 접수 일자 2026년 7월 1일 관리 사업 출입 설비 점검 외부 방문 작업 신청 신원 다음 등록 1 방문 출입 신청 성명 주민등록 번호 비상 연락처 010 7113 이메일 le hanbit semi com 자택 주소 2 출입 목적 세부 일정 출입 목적 FAB 클린룸 노광 에칭 설비 정기 점검 유지 보수 작업 출입 장소 평택 기흥 캠퍼스 FAB 2 출입 기간 2026년 5월 3일 3 보안 약정 동의 사업 내부 촬영 금지 개인 저장매체 반입 제한 동의 완료 안전 보안 교육 이수 서약 제출,캠퍼스 외부 협력 출입 신청서 신청 번호 hbs acc 접수 일자 년 월 일 관리 사업 출입 설비 점검 외부 방문 작업 신청 신원 다음 등록 방문 출입 신청 성명 주민등록 번호 비상 연락처 이메일 le hanbit semi com 자택 주소 출입 목적 세부 일정 출입 목적 fab 클린룸 노광 에칭 설비 정기 점검 유지 보수 작업 출입 장소 평택 기흥 캠퍼스 fab 출입 기간 년 월 일 보안 약정 동의 사업 내부 촬영 금지 개인 저장매체 반입 제한 동의 완료 안전 보안 교육 이수 서약 제출
hr_cjy_edge_011.txt,1,보낸사람 총무파트 한재윤 받는사람 공정기술팀 전원 제목 11월 팀 워크숍 장소 안내 본문 11월 팀 워크숍 장소와 일정을 안내드립니다 즐거운 시간 되시길 바랍니다 일시 11월 14일 15일 장소 강원도 연수원 참고로 이번 워크숍은 조직개편 전 마지막 팀 단위 행사입니다 12월 1일자로 공정기술팀은 품질혁신팀과 통합되어 공정품질팀 으로 재편되며 조태경 수석이 신설팀장으로 내정되었습니다 정원 12명 중 4명은 설비관리팀으로 재배치될 예정이니 참고 부탁드립니다,보내다 총무 파트 한재 받다 공정 기술 전원 제목 11월 워크숍 장소 안내 본문 11월 워크숍 장소 일정 드리다 즐겁다 되다 바라다 일시 11월 14일 15일 장소 강원도 수원 이번 워크숍 조직개편 마지막 단위 행사 이다 12월 1일 공정 기술 품질 혁신 통합 되어다 공정 품질 펴다 태경 수석 신설 내정 되어다 정원 12 4 설비 관리 배치 되다 예정 부탁드리다,보내다 총무 파트 한재 받다 공정 기술 전원 제목 월 워크숍 장소 안내 본문 월 워크숍 장소 일정 드리다 즐겁다 되다 바라다 일시 월 일 일 장소 강원도 수원 이번 워크숍 조직개편 마지막 단위 행사 이다 월 일 공정 기술 품질 혁신 통합 되어다 공정 품질 펴다 태경 수석 신설 내정 되어다 정원 설비 관리 배치 되다 예정 부탁드리다
pii_jeh_013.txt,1,[한빛반도체 캠퍼스 외부인 및 협력사 출입 신청서] 신청번호 HBS ACC 2026 013 접수일자 2026년 2월 7일 관리부서 한빛반도체 사업장 출입 설비 점검 및 외부 방문 작업을 위해 신청인의 신원 정 를 다음과 같이 등록합니다 1 방문 출입 신청자 정 성명 배 우 주민등록번호 비상 연락처 010 3697 이메일 ba hanbit semi com 자택 주소 2 출입 목적 및 세부 일정 출입 목적 FAB 클린룸 노광 및 에칭 설비 정기 점검 및 유지보수 작업 출입 장소 한빛반도체 평택 기흥 캠퍼스 FAB 2동 출입 기간 2026년 5월 중 3일간 3 보안 약정 및 동의 사항 사업장 내부 촬영 금지 및 개인 저장매체 반입 제한 동의 완료 안전보안 교육 이수 및 서약서 제출 확인,캠퍼스 외부 협력 출입 신청서 신청 번호 HBS ACC 2026 013 접수 일자 2026년 2월 7일 관리 사업 출입 설비 점검 외부 방문 작업 신청 신원 다음 등록 1 방문 출입 신청 성명 주민등록 번호 비상 연락처 010 3697 이메일 ba hanbit semi com 자택 주소 2 출입 목적 세부 일정 출입 목적 FAB 클린룸 노광 에칭 설비 정기 점검 유지 보수 작업 출입 장소 평택 기흥 캠퍼스 FAB 2 출입 기간 2026년 5월 3일 3 보안 약정 동의 사업 내부 촬영 금지 개인 저장매체 반입 제한 동의 완료 안전 보안 교육 이수 서약 제출,캠퍼스 외부 협력 출입 신청서 신청 번호 hbs acc 접수 일자 년 월 일 관리 사업 출입 설비 점검 외부 방문 작업 신청 신원 다음 등록 방문 출입 신청 성명 주민등록 번호 비상 연락처 이메일 ba hanbit semi com 자택 주소 출입 목적 세부 일정 출입 목적 fab 클린룸 노광 에칭 설비 정기 점검 유지 보수 작업 출입 장소 평택 기흥 캠퍼스 fab 출입 기간 년 월 일 보안 약정 동의 사업 내부 촬영 금지 개인 저장매체 반입 제한 동의 완료 안전 보안 교육 이수 서약 제출
pii_jeh_006.txt,1,[한빛반도체 사내 문서 보안등급 대외비] 문서명 2026년도 신규 부서 작성부서 문서번호 HBS HR 2026 006 본 문서는 한빛반도체 조직 개편 부서 개인정보는 사내 인사 관리 복리후생 적용 급여 정산 목적으로만 활용되며 인가되지 않은 무단 유출 시 법적 책임 사내 징계 조치가 취해질 수 있습니다 1 대상자 인적사항 성명 임 민 주민등록번호 비상 연락처 010 6355 사내 이메일 li hanbit semi com 자택 주소 2 급여 지급 정산 정보 급여 계좌 기업은행 예금주 임 민 소속 직급 사번 HBS 2026 1006 3 비고 승인사항 2026년도 사내 보안 등급 평가 완료 보안 서약서 제출 확인 클린룸 연구소 보안 구역 출입 자격 승인 대상자임 본 문서는 인사총무팀 보관용입니다,사내 보안등 대외 서명 2026년 신규 번호 HBS HR 2026 006 보다 조직 개편 개인정보 사내 인사 관리 복리 후생 적용 급여 정산 목적 활용 되다 되다 않다 무단 유출 법적 책임 사내 징계 조치 있다 1 대상자 인적 성명 주민등록 번호 비상 연락처 010 6355 사내 이메일 li hanbit semi com 자택 주소 2 급여 지급 정산 정보 급여 계좌 기업은행 금주 소속 직급 HBS 2026 1006 3 비고 승인 2026년 사내 보안 등급 평가 완료 보안 서약 제출 클린룸 연구소 보안 구역 출입 자격 승인 자임 보다 인사 총무 보관 이다,사내 보안등 대외 서명 년 신규 번호 hbs hr 보다 조직 개편 개인정보 사내 인사 관리 복리 후생 적용 급여 정산 목적 활용 되다 되다 않다 무단 유출 법적 책임 사내 징계 조치 있다 대상자 인적 성명 주민등록 번호 비상 연락처 사내 이메일 li hanbit semi com 자택 주소 급여 지급 정산 정보 급여 계좌 기업은행 금주 소속 직급 hbs 비고 승인 년 사내 보안 등급 평가 완료 보안 서약 제출 클린룸 연구소 보안 구역 출입 자격 승인 자임 보다 인사 총무 보관 이다
pii_jeh_004.txt,1,[한빛반도체 복리후생 시스템 경조사 지원 신청서] 신청번호 HBS WEL 2026 004 신청일자 2026년 6월 16일 접수부서 한빛반도체 임직원 복리후생 규정에 의거하여 경조비 지급 경조 휴가를 신청합니다 1 신청 임직원 인적사항 성명 최 우 주민등록번호 소속 직급 비상 연락처 010 4705 사내 이메일 ch hanbit semi com 자택 주소 2 경조금 지급 서류 검토 수령 계좌 우리은행 예금주 최 우 증빙 서류 가족관계증명서 경조 증빙 서류 첨부 완료 지급 항목 경조 지원금 축하 근조 화환 발송 처리,복리 후생 시스템 경조사 지원 신청서 신청 번호 HBS WEL 2026 004 신청 일자 2026년 6월 16일 접수 직원 복리 후생 규정 의거 조비 지급 경조 휴가 신청 1 신청 직원 인적 성명 주민등록 번호 소속 직급 비상 연락처 010 4705 사내 이메일 ch hanbit semi com 자택 주소 2 조금 지급 서류 검토 수령 계좌 우리은행 금주 증빙 서류 가족 관계 증명서 경조 증빙 서류 첨부 완료 지급 항목 경조 원금 축하 화환 발송 처리,복리 후생 시스템 경조사 지원 신청서 신청 번호 hbs wel 신청 일자 년 월 일 접수 직원 복리 후생 규정 의거 조비 지급 경조 휴가 신청 신청 직원 인적 성명 주민등록 번호 소속 직급 비상 연락처 사내 이메일 ch hanbit semi com 자택 주소 조금 지급 서류 검토 수령 계좌 우리은행 금주 증빙 서류 가족 관계 증명서 경조 증빙 서류 첨부 완료 지급 항목 경조 원금 축하 화환 발송 처리
pii_jeh_010.txt,1,[한빛반도체 사업장 안전보안 비상연락망] 문서번호 HBS EMG 2026 010 최종 수정일 2026년 4월 20일 관리부서 본 비상연락망은 사업장 내 비상 상황 화재 가스 누출 정전 등 발생 시 신속한 소집 및 긴급 연락 체계를 유지하기 위해 작성되었습니다 1 비상 대응 담당자 인 항 담당자 성명 오 서 주민등록번호 소속 비상 연락처 010 3987 사내 이메일 oh hanbit semi com 자택 주소 2 비상 경비 지원 및 정산 계좌 비상 정산 계좌 하나은행 예금주 오 서 비상 상황 발생 시 상황실 내선 로 즉시 통보 조치 바랍니다,사업 안전 보안 비상 연락망 번호 HBS EMG 2026 010 최종 정일 2026년 4월 20일 관리 보다 비상 연락망 사업 비상 상황 화재 가스 추다 정전 발생 신속하다 소집 긴급 연락 체계 유지 되어다 1 비상 대응 담당자 담당자 성명 서다 주민등록 번호 소속 비상 연락처 010 3987 사내 이메일 oh hanbit semi com 자택 주소 2 비상 경비 지원 정산 계좌 비상 정산 계좌 하나은행 금주 서다 비상 상황 발생 상황 즉시 통보 조치 바라다,사업 안전 보안 비상 연락망 번호 hbs emg 최종 정일 년 월 일 관리 보다 비상 연락망 사업 비상 상황 화재 가스 추다 정전 발생 신속하다 소집 긴급 연락 체계 유지 되어다 비상 대응 담당자 담당자 성명 서다 주민등록 번호 소속 비상 연락처 사내 이메일 oh hanbit semi com 자택 주소 비상 경비 지원 정산 계좌 비상 정산 계좌 하나은행 금주 서다 비상 상황 발생 상황 즉시 통보 조치 바라다
